apt_seq	area_type	deal_ym	n_trades	median_price_per_m2
11680-4949	84.0	202502	1	3272.898516599953
11680-4949	84.0	202503	2	3322.9338356486933
11680-4949	84.0	202506	2	3449.4937603013896
11680-4949	84.0	202508	1	3826.2302801977867
11680-4949	84.0	202510	1	3802.684247704262
11680-4949	84.0	202604	1	3531.904874028726
11680-4949	102.0	202507	1	3163.6256621542084
11680-4949	123.0	202110	1	3013.530135301353
11680-4949	123.0	202302	1	2328.823288232882
11680-4949	123.0	202509	1	2894.628946289463
11680-495	69.0	202203	1	764.6134057453195
11680-4957	72.0	202601	1	2367.4510915792457
11680-4957	72.0	202602	1	2282.3929685284943
11680-4957	72.0	202605	1	2374.5392685001416
11680-4958	60.0	202405	1	3000.5000833472245
11680-4958	60.0	202502	1	2336.0587351910563
11680-4958	60.0	202504	1	2386.117136659436
11680-4958	60.0	202506	1	2483.7472912152025
11680-4958	60.0	202509	1	2450.4084014002333
11680-4958	60.0	202510	1	2433.738956492749
11680-4958	60.0	202602	1	2667.111185197533
11680-4958	60.0	202605	1	2717.1195199199865
11680-4958	60.0	202608	1	2486.233939596196
11680-496	60.0	202201	1	1817.8785857238158
11680-496	60.0	202204	1	1634.4229486324216
11680-496	60.0	202206	1	1584.3895930620413
11680-496	60.0	202406	1	1534.356237491661
11680-496	60.0	202408	1	1709.472981987992
11680-496	60.0	202411	1	1534.356237491661
11680-496	60.0	202601	1	1734.489659773182
11680-496	60.0	202604	2	1822.0480320213476
11680-496	60.0	202605	1	1834.5563709139426
11680-498	153.0	202502	1	1561.9915392124958
11680-498	153.0	202504	1	1724.6989912137976
11680-498	153.0	202601	1	1705.1740969736413
11680-4988	63.0	202301	1	2851.32382892057
11680-4988	63.0	202308	2	3403.387703889586
11680-4988	63.0	202310	3	3450.439146800502
11680-4988	63.0	202311	1	3445.7340025094104
11680-4988	63.0	202403	2	3546.485002410929
11680-4988	63.0	202404	2	3591.59347553325
11680-4988	63.0	202405	1	3575.909661229611
11680-4988	63.0	202406	1	3762.547051442911
11680-4988	63.0	202408	1	3842.534504391468
11680-4988	63.0	202410	2	4062.1079046424093
11680-4988	63.0	202502	1	4062.1079046424093
11680-4988	63.0	202503	2	4383.626097867002
11680-4988	63.0	202506	1	4501.254705144292
11680-4988	63.0	202511	1	5175.658720200753
11680-4988	75.0	202308	1	2484.3096234309623
11680-4988	75.0	202407	1	3896.443514644351
11680-4988	75.0	202502	1	4101.725941422594
11680-4988	75.0	202503	2	3991.7662460859565
11680-4988	75.0	202507	1	4479.466387653675
11680-4988	78.0	202406	2	3774.2607789501108
11680-4988	78.0	202501	1	4007.832898172324
11680-4988	78.0	202509	1	4634.464751958225
11680-4988	84.0	202111	2	3452.1420984303077
11680-4988	84.0	202112	1	2835.538752362949
11680-4988	84.0	202201	1	2452.0014127619497
11680-4988	84.0	202208	1	1770.5382436260622
11680-4988	84.0	202302	1	2985.9553877021126
11680-4988	84.0	202303	1	2766.6588179891687
11680-4988	84.0	202304	2	2909.2411188481055
11680-4988	84.0	202305	2	3052.9752939509426
11680-4988	84.0	202306	2	3317.857760231081
11680-4988	84.0	202307	3	3414.9788035798397
11680-4988	84.0	202310	2	3453.69553076406
11680-4988	84.0	202311	1	2236.87308688486
11680-4988	84.0	202312	2	3300.383708902232
11680-4988	84.0	202402	1	3237.579467859666
11680-4988	84.0	202403	3	3297.2209138012245
11680-4988	84.0	202404	1	3360.452776795189
11680-4988	84.0	202405	2	3447.6923067944936
11680-4988	84.0	202406	1	3540.6585624926233
11680-4988	84.0	202407	2	3778.3125518152783
11680-4988	84.0	202408	1	3065.6762174271903
11680-4988	84.0	202409	1	3835.713442700342
11680-4988	84.0	202410	1	3764.9002714504895
11680-4988	84.0	202411	2	3907.6131828992056
11680-4988	84.0	202412	1	3894.724418741886
11680-4988	84.0	202501	2	3888.567052319863
11680-4988	84.0	202502	4	3921.9139502876287
11680-4988	84.0	202503	3	4012.7463708249734
11680-4988	84.0	202505	2	4207.984160676599
11680-4988	84.0	202507	1	4484.834179157323
11680-4988	84.0	202511	1	4602.856131240411
11680-4988	84.0	202601	1	4425.8232031157795
11680-4988	84.0	202605	2	4337.81527420292
11680-4988	105.0	202303	1	2553.7245832128747
11680-4988	105.0	202310	1	3225.4958598112844
11680-4988	105.0	202404	1	3629.886385518968
11680-4988	105.0	202408	1	3751.8037518037518
11680-4988	105.0	202410	1	3846.524167148084
11680-4988	105.0	202507	1	3851.3383400731755
11680-4988	105.0	202601	1	4303.8705950317735
11680-4988	105.0	202606	1	4159.4454072790295
11680-4988	120.0	202111	1	2612.066059993259
11680-4988	120.0	202307	1	3109.2012133468147
11680-4988	120.0	202310	1	3244.0175261206605
11680-4988	120.0	202404	1	3496.798112571621
11680-4988	120.0	202503	1	3875.9689922480616
11680-4988	120.0	202512	1	4339.400067408156
11680-4988	132.0	202305	1	2934.095696659645
11680-4988	132.0	202306	1	3009.328919650918
11680-4988	132.0	202409	1	3325.3084562142644
11680-4988	132.0	202410	1	3423.111646102919
11680-4988	132.0	202506	1	3987.3608185374665
11680-499	153.0	202302	1	1236.5766352098926
11680-4994	42.0	202110	2	2477.4151917404124
11680-4994	42.0	202204	2	2509.912458517808
11680-4994	42.0	202207	2	2442.8466076696163
11680-4994	42.0	202307	1	2871.8196902654863
11680-4994	42.0	202311	1	2650.258112094395
11680-4994	42.0	202401	1	2194.275442477876
11680-4994	42.0	202406	1	2765.4867256637167
11680-4994	42.0	202511	1	2419.800884955752
11680-4994	42.0	202604	2	2074.1150442477874
11680-4994	42.0	202606	1	2304.5722713864307
11680-4994	42.0	202608	1	1497.9719764011797
11680-50	84.0	202501	1	3379.5802205620776
11680-50	135.0	202312	1	2612.915266890631
11680-500	84.0	202406	1	1153.4839924670434
11680-500	111.0	202512	1	1221.8300298669562
11680-5002	39.0	202408	1	4741.702021462441
11680-5002	51.0	202410	1	4472.523064580826
11680-5004	60.0	202110	1	4417.402900483414
11680-5004	60.0	202111	1	4450.7417902983825
11680-5004	60.0	202205	1	4050.675112518753
11680-5004	60.0	202306	1	4150.69178196366
11680-5004	60.0	202309	1	4117.352892148691
11680-5004	60.0	202404	1	4117.352892148691
11680-5004	60.0	202503	2	5000.833472245374
11680-5004	60.0	202505	1	5117.519586597766
11680-5004	60.0	202506	2	5467.577929654943
11680-5004	60.0	202510	1	5584.264044007335
11680-5004	72.0	202111	1	4311.5438108484
11680-5004	72.0	202112	1	4308.547602501737
11680-5004	72.0	202201	1	4332.4061196105695
11680-5004	72.0	202207	1	4239.05489923558
11680-5004	72.0	202307	1	4019.4714881780246
11680-5004	72.0	202404	1	4172.4617524339355
11680-5004	72.0	202407	1	4311.5438108484
11680-5004	72.0	202502	2	4391.938846421125
11680-5004	72.0	202503	1	4864.489228630993
11680-5004	72.0	202505	1	5003.4746351633075
11680-5004	72.0	202507	1	5232.800555941626
11680-5004	72.0	202509	2	5001.8073901962125
11680-5004	72.0	202602	2	5182.645918025253
11680-5004	72.0	202606	1	5031.271716469771
11680-5004	72.0	202607	2	5364.836692147324
11680-5004	84.0	202110	3	4118.616144975288
11680-5004	84.0	202112	1	4200.988467874794
11680-5004	84.0	202202	1	4000.27062007295
11680-5004	84.0	202309	2	3712.4305820758723
11680-5004	84.0	202404	1	3647.9171569781124
11680-5004	84.0	202406	2	3900.917863026594
11680-5004	84.0	202408	1	3765.1488410401225
11680-5004	84.0	202502	2	4294.872119713612
11680-5004	84.0	202503	2	4606.966345022358
11680-5004	84.0	202509	1	4859.96705107084
11680-5004	84.0	202510	1	5089.432807719463
11680-5004	84.0	202603	1	5236.52624146858
11680-5004	102.0	202202	2	3837.2720141204154
11680-5004	102.0	202311	1	3736.0266718964504
11680-5004	102.0	202408	1	4118.454598940969
11680-5004	102.0	202502	1	4657.776034516572
11680-5004	117.0	202201	1	4328.042784438885
11680-5004	117.0	202308	1	3967.911670835849
11680-5004	138.0	202505	1	4746.257758305951
11680-5004	138.0	202511	1	4600.219058050384
11680-5005	60.0	202304	1	3210.149806990993
11680-5005	60.0	202310	1	3666.8377857633354
11680-5005	60.0	202401	1	3416.826118552199
11680-5005	60.0	202408	1	4250.198342589321
11680-5005	60.0	202409	1	4275.199509310434
11680-5005	60.0	202410	1	4250.198342589321
11680-5005	60.0	202502	1	4450.20767635823
11680-5005	60.0	202503	4	4439.298387193353
11680-5005	60.0	202606	1	4666.884454607882
11680-5005	78.0	202403	1	3270.207638948558
11680-5005	78.0	202407	1	3372.8023884057675
11680-5005	78.0	202503	2	4026.838669814006
11680-5005	78.0	202605	1	3975.5363447379927
11680-5005	84.0	202312	1	3124.7531150251098
11680-5005	84.0	202404	1	3243.8311178949775
11680-5005	84.0	202410	1	3572.8309201985217
11680-5005	84.0	202503	3	4069.5335842682443
11680-5005	84.0	202506	1	4244.94762795864
11680-5005	84.0	202509	1	4187.841810468897
11680-5005	84.0	202510	1	4482.532866992633
11680-5005	84.0	202511	1	4659.71131024004
11680-5005	84.0	202601	1	4447.144449621639
11680-5005	84.0	202604	1	4128.5123318663345
11680-5005	84.0	202605	2	4193.569753587102
11680-5015	105.0	202306	1	2268.293789411605
11680-5015	105.0	202309	1	2126.5254275733796
11680-5015	105.0	202405	2	2173.781548186121
11680-5015	105.0	202406	1	2258.8425652890564
11680-5015	105.0	202503	1	2608.5378578233453
11680-5015	105.0	202506	1	2731.403771416474
11680-5015	105.0	202605	1	2598.6445470042827
11680-5015	105.0	202606	1	2646.342754313539
11680-5015	105.0	202607	1	2835.367236764506
11680-5015	108.0	202308	1	2264.289747758122
11680-5015	108.0	202311	1	2035.2976113932261
11680-5015	108.0	202401	1	2063.0516697304065
11680-5015	108.0	202403	1	2268.2213784065325
11680-5015	108.0	202405	1	2174.067903079128
11680-5015	108.0	202406	1	2218.0797529059155
11680-5015	108.0	202411	1	2465.4855156195217
11680-5015	108.0	202502	3	2523.065718930479
11680-5015	108.0	202503	2	2491.9674559845444
11680-5015	108.0	202506	2	2644.6147768390365
11680-5015	108.0	202507	1	2775.4058337180354
11680-5015	108.0	202511	1	2775.4058337180354
11680-5015	108.0	202602	1	2818.809685984601
11680-5015	108.0	202604	1	2473.574754229346
11680-5015	108.0	202605	2	2507.1166031252924
11680-5015	108.0	202606	1	2633.9697065757746
11680-5027	39.0	202309	2	1874.6519343950258
11680-5027	39.0	202311	1	1942.6309445683462
11680-5027	39.0	202509	1	1934.7872126252707
11680-503	18.0	202111	1	1161.7046117921775
11680-503	18.0	202201	1	1196.7308814944543
11680-503	18.0	202202	1	1189.7852582704584
11680-503	18.0	202302	1	1251.4898688915375
11680-503	18.0	202309	2	1276.842716192687
11680-503	18.0	202311	1	1265.23505513639
11680-503	18.0	202408	3	1207.1967498549043
11680-503	27.0	202603	1	2098.950524737631
11680-504	57.0	202403	1	1172.8182131769577
11680-504	60.0	202507	1	1402.7754556094299
11680-504	60.0	202509	1	1404.4474168199297
11680-504	60.0	202608	1	1287.4101320849356
11680-504	72.0	202402	1	1072.7222067428254
11680-504	72.0	202410	1	1003.0649205906938
11680-504	72.0	202411	1	1128.4480356645304
11680-504	72.0	202508	1	1225.9682362775145
11680-504	72.0	202603	1	1100.585121203678
11680-504	72.0	202607	2	1285.1769295068264
11680-5042	216.0	202505	1	3482.2278715045068
11680-5045	45.0	202502	1	2219.215388858246
11680-505	135.0	202310	1	1842.8890543559194
11680-505	135.0	202406	1	2032.7624720774384
11680-505	135.0	202503	1	1861.5040953090095
11680-505	135.0	202508	1	1921.0722263588978
11680-505	135.0	202509	1	2211.4668652271034
11680-505	135.0	202603	1	1384.959046909903
11680-505	153.0	202605	1	2080.624187256177
11680-505	168.0	202202	1	1460.6341289633062
11680-505	168.0	202507	1	1858.4491153069707
11680-505	168.0	202511	1	1781.2611328820806
11680-505	171.0	202207	1	1779.0042273367778
11680-5056	60.0	202406	1	4083.741707504084
11680-5056	60.0	202501	1	4083.741707504084
11680-5056	60.0	202510	1	4333.766710004334
11680-5056	60.0	202511	1	5338.226707815497
11680-5056	60.0	202602	1	5167.183385005167
11680-5056	60.0	202604	4	4856.576657749185
11680-5056	60.0	202605	9	4720.99424472433
11680-5056	60.0	202606	1	4871.131870881642
11680-5056	84.0	202210	1	3532.9447094152974
11680-5056	84.0	202212	1	3412.166137192611
11680-5056	84.0	202310	1	3423.9322273208613
11680-5056	84.0	202404	1	3447.464407577362
11680-5056	84.0	202405	1	3571.0083539239913
11680-5056	84.0	202406	1	3250.309132662074
11680-5056	84.0	202407	1	3686.038980156627
11680-5056	84.0	202411	1	3847.5114719378753
11680-5056	84.0	202502	1	3886.239180356827
11680-5056	84.0	202503	2	3912.224967643252
11680-5056	84.0	202605	1	4121.76882765118
11680-5056	84.0	202608	1	4447.582068478645
11680-5056	114.0	202606	1	3732.120538814054
11680-5056	126.0	202211	1	3251.9806794089045
11680-5056	126.0	202310	1	3483.1263649551256
11680-5056	126.0	202409	1	3428.6716688062643
11680-5056	126.0	202507	1	3825.859622834005
11680-5056	126.0	202602	1	3905.5650316430474
11680-5056	126.0	202604	1	3825.859622834005
11680-5065	126.0	202407	1	4000.8271016820113
11680-5065	126.0	202503	1	3953.292522256086
11680-5069	21.0	202307	1	2667.0053340106683
11680-507	60.0	202207	1	3634.544848282761
11680-507	60.0	202403	1	3396.194926568758
11680-507	60.0	202406	1	3421.2283044058745
11680-507	60.0	202506	1	4001.3337779259755
11680-507	60.0	202507	1	4226.408802934312
11680-507	60.0	202510	2	4484.828276092031
11680-507	60.0	202605	1	4268.08936312104
11680-507	84.0	202205	1	3110.6398020501942
11680-507	84.0	202309	2	2667.0609107037258
11680-507	84.0	202310	1	2804.2889124543417
11680-507	84.0	202408	1	3063.5088959585246
11680-507	84.0	202503	1	3406.2684801892374
11680-507	84.0	202507	1	3534.8179568752207
11680-507	84.0	202508	1	3652.6452221043946
11680-507	84.0	202511	1	4053.2579238835865
11680-507	84.0	202605	1	3487.687050783551
11680-507	153.0	202110	1	2418.6168126552493
11680-507	153.0	202308	1	2483.9848346189046
11680-507	153.0	202309	2	2503.5952412080014
11680-507	153.0	202407	1	2418.6168126552493
11680-507	153.0	202408	2	2392.469603869787
11680-507	153.0	202606	1	2843.508955419009
11680-508	54.0	202312	1	871.3771547641599
11680-508	54.0	202410	1	852.4341731388521
11680-5083	81.0	202310	1	2137.8269617706237
11680-5083	84.0	202509	1	2716.3575844032334
11680-5083	84.0	202606	2	2631.4845987339504
11680-509	147.0	202604	1	1586.5384615384617
11680-5100	51.0	202301	1	1769.3373831500103
11680-5100	51.0	202408	1	2319.7979023522357
11680-5100	51.0	202502	1	2221.501381066124
11680-5100	51.0	202503	1	2300.1385980950135
11680-5100	51.0	202512	3	2260.8199895805687
11680-5100	51.0	202606	1	2830.9398130400164
11680-5100	60.0	202501	1	2205.122466577584
11680-5100	60.0	202511	1	2781.087289937401
11680-5100	102.0	202503	1	2234.4110966683957
11680-5100	114.0	202404	1	2033.6605890603087
11680-511	48.0	202305	1	1879.6992481203006
11680-511	66.0	202406	1	1234.567901234568
11680-5114	42.0	202309	1	2139.03743315508
11680-5114	42.0	202501	1	2137.546468401487
11680-5114	42.0	202503	1	2193.9953810623556
11680-5114	42.0	202506	1	2069.286212508719
11680-5114	42.0	202512	2	1929.7837712159962
11680-5114	48.0	202312	1	3089.7355819279614
11680-513	84.0	202201	1	1753.3537302894797
11680-513	84.0	202411	1	1882.795951988703
11680-513	84.0	202607	1	1976.9357495881384
11680-518	144.0	202403	1	1447.067783701447
11680-518	153.0	202305	1	1563.2124014850517
11680-519	78.0	202401	1	1906.2142584826536
11680-519	84.0	202503	1	1548.9098057905396
11680-519	84.0	202506	1	1965.9239842726079
11680-519	84.0	202606	1	2001.668056713928
11680-520	108.0	202109	1	1520.2544672092806
11680-520	108.0	202205	1	1655.9079427448778
11680-521	63.0	202401	1	1447.2455648926236
11680-522	36.0	202109	2	1121.999616047408
11680-522	36.0	202111	1	984.8693259972489
11680-522	36.0	202202	2	1057.7716643741403
11680-522	36.0	202203	1	904.8533040855498
11680-522	36.0	202204	2	1023.3837689133425
11680-522	36.0	202206	1	880.3301237964237
11680-522	36.0	202207	1	822.5939128050453
11680-522	36.0	202208	1	962.8610729023384
11680-522	36.0	202210	1	1031.636863823934
11680-522	36.0	202302	1	1045.392022008253
11680-522	36.0	202303	1	822.5939128050453
11680-522	36.0	202304	1	935.3507565337001
11680-522	36.0	202307	3	874.6915272826982
11680-522	36.0	202311	1	1064.6492434662998
11680-522	36.0	202401	1	1031.636863823934
11680-522	36.0	202405	1	880.3301237964237
11680-522	36.0	202407	1	932.5997248968363
11680-522	36.0	202408	1	880.3301237964237
11680-522	36.0	202411	2	848.6932599724896
11680-522	36.0	202412	2	1001.3755158184318
11680-522	36.0	202503	1	1059.1471801925723
11680-522	36.0	202506	2	1061.898211829436
11680-522	36.0	202507	2	953.232462173315
11680-522	36.0	202511	2	975.1679226844698
11680-522	36.0	202512	1	990.3713892709766
11680-522	36.0	202601	1	962.8610729023384
11680-522	36.0	202603	1	990.3713892709766
11680-522	36.0	202604	1	962.8610729023384
11680-522	36.0	202605	4	961.4855570839064
11680-522	36.0	202608	1	921.595598349381
11680-522	48.0	202110	1	1679.9836099160007
11680-522	48.0	202511	1	1475.1075599262444
11680-522	57.0	202411	1	1887.7911079745943
11680-523	150.0	202202	1	1500.100006667111
11680-5235	39.0	202503	1	3504.8191262986606
11680-5235	39.0	202507	1	4981.850043810239
11680-5235	45.0	202507	1	4795.441714675578
11680-5235	45.0	202606	1	5405.770660179742
11680-5235	51.0	202504	1	4364.119729024199
11680-5235	51.0	202511	1	5164.87564260662
11680-5235	51.0	202602	1	5355.055172082445
11680-5235	51.0	202606	1	5485.178008039589
11680-5235	60.0	202304	1	3568.147447857528
11680-5235	60.0	202305	1	3501.1670556852287
11680-5235	60.0	202307	1	3167.722574191397
11680-5235	60.0	202309	1	3656.21873957986
11680-5235	60.0	202311	1	3601.200400133378
11680-5235	60.0	202401	1	3601.200400133378
11680-5235	60.0	202502	1	4395.325245712051
11680-5235	60.0	202503	2	4326.795620182376
11680-5235	60.0	202505	6	4548.773647556394
11680-5235	60.0	202506	4	4854.539705262196
11680-5235	60.0	202507	2	5085.443792507223
11680-5235	60.0	202508	1	5002.075861482515
11680-5235	60.0	202509	3	5068.7702063022825
11680-5235	60.0	202511	2	4868.687171842981
11680-5235	60.0	202512	1	5264.362936879453
11680-5235	60.0	202601	1	5302.200413171467
11680-5235	60.0	202602	1	5118.790964917108
11680-5235	60.0	202603	1	4835.3399994330985
11680-5235	60.0	202604	11	4804.775696358231
11680-5235	60.0	202605	5	4868.687171842982
11680-5235	60.0	202607	1	5177.148516634404
11680-5235	60.0	202608	1	4668.6041373836815
11680-5235	78.0	202304	1	3110.321188269646
11680-5235	78.0	202306	1	3565.0453210774926
11680-5235	78.0	202505	1	4340.804197813001
11680-5235	78.0	202506	5	4569.995188810621
11680-5235	78.0	202507	1	4646.161775290798
11680-5235	78.0	202510	1	4696.939499610916
11680-5235	78.0	202601	1	4887.355965811358
11680-5235	78.0	202604	1	4443.0508780103255
11680-5235	78.0	202605	3	4341.49542937009
11680-5235	78.0	202606	1	4443.0508780103255
11680-5235	78.0	202607	1	4557.844407703651
11680-5235	84.0	202408	2	3782.604275761308
11680-5235	84.0	202503	3	3197.6061611145133
11680-5235	84.0	202505	3	4598.22832272234
11680-5235	84.0	202506	6	4409.098108934275
11680-5235	84.0	202507	7	4645.510876169356
11680-5235	84.0	202508	1	4196.326618422701
11680-5235	84.0	202509	2	4231.788533507964
11680-5235	84.0	202510	1	4704.6140679781265
11680-5235	84.0	202511	2	4828.730770776545
11680-5235	84.0	202512	1	5047.412580468996
11680-5235	84.0	202603	4	4482.977098695237
11680-5235	84.0	202604	9	4385.456832210766
11680-5235	84.0	202605	4	4255.4298102314715
11680-5235	84.0	202606	4	4391.367151391643
11680-5235	84.0	202607	1	4660.717467307132
11680-5235	102.0	202506	1	4630.6406076960275
11680-5235	102.0	202605	1	4072.453670365772
11680-5235	102.0	202606	1	4184.360999420028
11680-5235	111.0	202505	1	4186.2289448609945
11680-5235	111.0	202605	1	3758.505552668675
