aptSeq	floor_band	river_view	park_view	mountain_view	open_span_max
11710-268	MID	False	True	True	180.0
11710-268	HIGH	False	True	True	180.0
11710-144	LOW	False	True	True	155.0
11710-144	MID	False	True	True	160.0
11710-144	HIGH	False	True	True	225.0
11710-78	LOW	False	True	True	80.0
11710-78	MID	False	True	True	130.0
11710-78	HIGH	False	True	True	230.0
11710-83	LOW	False	True	True	82.5
11710-83	MID	False	True	True	112.5
11710-83	HIGH	False	True	True	337.5
11710-148	LOW	False	True	True	215.0
11710-148	MID	False	True	True	235.0
11710-148	HIGH	False	True	True	360.0
11710-5807	LOW	False	True	True	175.0
11710-5807	MID	False	True	True	185.0
11710-5807	HIGH	False	True	True	325.0
11710-149	LOW	False	True	True	155.0
11710-149	MID	False	True	True	160.0
11710-149	HIGH	False	True	True	360.0
11710-271	LOW	False	True	True	220.0
11710-271	MID	False	True	True	220.0
11710-271	HIGH	False	True	True	230.0
11710-154	LOW	False	True	True	140.0
11710-154	MID	False	True	True	330.0
11710-154	HIGH	False	True	True	340.0
11710-274	LOW	False	True	True	160.0
11710-274	MID	False	True	True	165.0
11710-274	HIGH	False	True	True	170.0
11710-147	LOW	False	True	True	160.0
11710-147	MID	False	True	True	160.0
11710-147	HIGH	False	True	True	165.0
11710-156	LOW	False	True	True	230.0
11710-156	MID	False	True	True	260.0
11710-156	HIGH	False	True	True	360.0
11710-273	LOW	False	True	True	120.0
11710-273	MID	False	True	True	120.0
11710-273	HIGH	False	True	True	155.0
11710-267	LOW	False	True	True	150.0
11710-267	MID	False	True	True	205.0
11710-267	HIGH	False	True	True	275.0
11710-150	LOW	False	True	True	175.0
11710-150	MID	False	True	True	175.0
11710-150	HIGH	False	True	True	190.0
11710-127	LOW	False	True	True	100.0
11710-127	MID	False	True	True	205.0
11710-127	HIGH	False	True	True	205.0
11710-153	LOW	False	True	True	285.0
11710-153	MID	False	True	True	285.0
11710-153	HIGH	False	True	True	320.0
11710-126	LOW	False	True	True	240.0
11710-126	MID	False	True	True	240.0
11710-126	HIGH	False	True	True	245.0
11710-151	LOW	False	True	True	137.5
11710-151	MID	False	True	True	165.0
11710-151	HIGH	False	True	True	262.5
11710-226	LOW	False	True	True	170.0
11710-226	MID	False	True	True	175.0
11710-226	HIGH	False	True	True	315.0
11710-429	LOW	False	True	False	110.0
11710-429	MID	False	True	False	115.0
11710-429	HIGH	False	True	True	170.0
11710-47	LOW	False	True	True	75.0
11710-47	MID	False	True	True	125.0
11710-47	HIGH	False	True	True	360.0
11710-5655	LOW	False	True	True	110.0
11710-5655	MID	False	True	True	180.0
11710-5655	HIGH	False	True	True	195.0
11710-66	LOW	False	True	False	55.0
11710-66	MID	False	True	True	135.0
11710-66	HIGH	False	True	True	325.0
11710-67	LOW	False	True	True	30.0
11710-67	MID	False	True	True	50.0
11710-67	HIGH	False	True	True	340.0
11710-51	LOW	False	True	True	60.0
11710-51	MID	False	True	True	105.0
11710-51	HIGH	False	True	True	205.0
11710-250	LOW	False	True	False	85.0
11710-250	MID	False	True	False	125.0
11710-250	HIGH	False	True	False	240.0
11710-200	LOW	False	True	False	95.0
11710-200	MID	False	True	False	180.0
11710-200	HIGH	False	True	True	360.0
11710-5828	LOW	False	True	False	70.0
11710-5828	MID	False	True	False	117.5
11710-5828	HIGH	False	True	False	207.5
11710-61	LOW	False	True	True	70.0
11710-61	MID	False	True	True	90.0
11710-61	HIGH	False	True	True	160.0
11710-60	LOW	False	True	False	30.0
11710-60	MID	False	True	False	30.0
11710-60	HIGH	False	True	False	135.0
11710-50	LOW	False	True	False	97.5
11710-50	MID	False	True	False	127.5
11710-50	HIGH	False	True	False	352.5
11710-6427	LOW	False	True	False	170.0
11710-6427	MID	False	True	False	175.0
11710-6427	HIGH	False	True	False	215.0
11710-251	LOW	False	True	True	160.0
11710-251	MID	False	True	True	160.0
11710-251	HIGH	False	True	True	330.0
11710-6150	LOW	False	True	True	57.5
11710-6150	MID	False	True	True	122.5
11710-6150	HIGH	False	True	True	210.0
11680-4399	LOW	False	True	True	145.0
11680-4399	MID	False	True	True	145.0
11680-4399	HIGH	False	True	True	330.0
11710-359	LOW	False	True	False	60.0
11710-359	MID	False	True	False	220.0
11710-359	HIGH	False	True	False	310.0
11710-363	LOW	False	True	False	55.0
11710-363	MID	False	True	False	165.0
11710-363	HIGH	False	True	False	295.0
11710-360	LOW	False	True	True	105.0
11710-360	MID	False	True	True	125.0
11710-360	HIGH	False	True	True	195.0
11710-5956	LOW	False	False	True	100.0
11710-5956	MID	False	False	True	170.0
11710-5956	HIGH	False	False	True	360.0
11710-5955	LOW	False	False	True	100.0
11710-5955	MID	False	False	True	190.0
11710-5955	HIGH	False	True	True	360.0
11710-84	LOW	False	True	False	85.0
11710-84	MID	False	True	False	215.0
11710-84	HIGH	False	True	False	220.0
11710-282	LOW	False	True	True	45.0
11710-282	MID	False	True	True	105.0
11710-282	HIGH	False	True	True	235.0
11710-272	LOW	False	True	False	60.0
11710-272	MID	False	True	False	130.0
11710-272	HIGH	False	True	False	250.0
11710-432	LOW	False	False	True	190.0
11710-432	MID	False	False	True	195.0
11710-432	HIGH	False	False	True	290.0
11710-431	LOW	False	False	False	135.0
11710-431	MID	False	False	False	185.0
11710-431	HIGH	False	False	False	185.0
11710-443	LOW	False	True	True	165.0
11710-443	MID	False	True	True	260.0
11710-443	HIGH	False	True	True	360.0
11710-434	LOW	False	True	False	350.0
11710-434	MID	False	True	False	360.0
11710-434	HIGH	False	True	False	360.0
11710-255	LOW	False	False	True	217.5
11710-255	MID	False	False	True	217.5
11710-255	HIGH	False	True	True	325.0
11710-5958	LOW	False	True	True	75.0
11710-5958	MID	False	True	True	100.0
11710-5958	HIGH	False	True	True	155.0
11710-275	LOW	False	True	True	125.0
11710-275	MID	False	True	True	125.0
11710-275	HIGH	False	True	True	125.0
11710-82	LOW	False	True	True	110.0
11710-82	MID	False	True	True	135.0
11710-82	HIGH	False	True	True	275.0
11710-87	LOW	False	True	True	92.5
11710-87	MID	False	True	True	100.0
11710-87	HIGH	False	True	True	200.0
11710-358	LOW	False	True	False	320.0
11710-358	MID	False	True	False	325.0
11710-358	HIGH	False	True	False	330.0
11710-85	LOW	False	False	False	130.0
11710-85	MID	False	False	False	335.0
11710-85	HIGH	False	False	True	360.0
11710-52	LOW	False	True	False	110.0
11710-52	MID	False	True	False	110.0
11710-52	HIGH	False	True	False	110.0
11710-300	LOW	False	True	False	65.0
11710-300	MID	False	True	False	70.0
11710-300	HIGH	False	True	False	90.0
11680-289	LOW	False	True	True	45.0
11680-289	MID	False	True	True	80.0
11680-289	HIGH	False	True	True	170.0
11710-270	LOW	False	True	True	185.0
11710-270	MID	False	True	True	185.0
11710-270	HIGH	False	True	True	190.0
11710-6276	LOW	False	True	True	130.0
11710-6276	MID	False	True	True	142.5
11710-6276	HIGH	False	True	True	300.0
11710-298	LOW	False	True	False	120.0
11710-298	MID	False	True	True	185.0
11710-298	HIGH	False	True	True	342.5
11710-299	LOW	False	True	False	70.0
11710-299	MID	False	True	False	70.0
11710-299	HIGH	False	True	False	100.0
11710-234	LOW	False	True	False	80.0
11710-234	MID	False	True	False	160.0
11710-234	HIGH	False	True	True	345.0
11710-232	LOW	False	True	False	70.0
11710-232	MID	False	True	False	70.0
11710-232	HIGH	False	True	True	305.0
11710-6929	LOW	False	True	False	55.0
11710-6929	MID	False	True	True	100.0
11710-6929	HIGH	False	True	True	170.0
11710-32	LOW	False	True	True	80.0
11710-32	MID	False	True	True	102.5
11710-32	HIGH	False	True	True	210.0
11710-26	LOW	False	True	False	15.0
11710-26	MID	False	True	False	100.0
11710-26	HIGH	False	True	True	160.0
11710-248	LOW	False	True	True	215.0
11710-248	MID	False	True	True	215.0
11710-248	HIGH	False	True	True	220.0
11710-40	LOW	False	True	True	145.0
11710-40	MID	False	True	True	190.0
11710-40	HIGH	False	True	True	285.0
11710-247	LOW	False	True	True	320.0
11710-247	MID	False	True	True	325.0
11710-247	HIGH	False	True	True	335.0
11710-195	LOW	False	True	False	120.0
11710-195	MID	False	True	False	210.0
11710-195	HIGH	False	True	False	270.0
11680-4090	LOW	False	True	True	132.5
11680-4090	MID	False	True	True	135.0
11680-4090	HIGH	False	True	True	315.0
11680-540	LOW	False	False	True	75.0
11680-540	MID	False	False	True	75.0
11680-540	HIGH	False	False	True	125.0
11680-5115	LOW	False	True	True	340.0
11680-5115	MID	False	True	True	340.0
11680-5115	HIGH	False	True	True	342.5
11710-5589	LOW	False	False	False	50.0
11710-5589	MID	True	True	True	95.0
11710-5589	HIGH	True	True	True	220.0
11710-9308	LOW	False	False	False	50.0
11710-9308	MID	False	False	False	70.0
11710-9308	HIGH	False	True	False	260.0
11710-240	LOW	False	True	True	125.0
11710-240	MID	False	True	True	190.0
11710-240	HIGH	False	True	True	270.0
11710-8474	LOW	False	True	False	100.0
11710-8474	MID	False	True	False	100.0
11710-8474	HIGH	False	True	False	150.0
11710-121	LOW	False	True	False	130.0
11710-121	MID	False	True	False	130.0
11710-121	HIGH	False	True	False	150.0
11710-5679	LOW	False	True	True	215.0
11710-5679	MID	False	True	True	320.0
11710-5679	HIGH	False	True	True	335.0
11710-13134	LOW	False	True	True	52.5
11710-13134	MID	False	True	True	87.5
11710-13134	HIGH	False	True	True	117.5
11710-6102	LOW	False	False	False	5.0
11710-6102	MID	False	False	False	10.0
11710-6102	HIGH	False	False	False	55.0
11710-276	LOW	False	False	False	65.0
11710-276	MID	False	False	False	65.0
11710-276	HIGH	False	False	True	135.0
11710-9610	LOW	False	True	True	215.0
11710-9610	MID	False	True	True	235.0
11710-9610	HIGH	False	True	True	360.0
11710-123	LOW	False	True	True	192.5
11710-123	MID	False	True	True	210.0
11710-123	HIGH	False	True	True	355.0
11710-5985	LOW	False	True	True	220.0
11710-5985	MID	False	True	True	220.0
11710-5985	HIGH	False	True	True	220.0
11710-264	LOW	False	False	False	25.0
11710-264	MID	False	False	False	25.0
11710-264	HIGH	False	False	False	50.0
11680-4440	LOW	False	True	True	300.0
11680-4440	MID	False	True	True	310.0
11680-4440	HIGH	False	True	True	360.0
11710-73	LOW	False	False	True	125.0
11710-73	MID	False	False	True	125.0
11710-73	HIGH	False	False	True	165.0
11710-65	LOW	False	True	True	65.0
11710-65	MID	False	True	True	270.0
11710-65	HIGH	False	True	True	315.0
11710-428	LOW	False	False	True	40.0
11710-428	MID	False	False	True	40.0
11710-428	HIGH	False	False	True	40.0
11710-202	LOW	False	False	False	90.0
11710-202	MID	False	False	False	115.0
11710-202	HIGH	False	False	False	160.0
11710-302	LOW	False	True	True	100.0
11710-302	MID	False	True	True	100.0
11710-302	HIGH	False	True	True	100.0
11710-293	LOW	False	True	False	355.0
11710-293	MID	False	True	False	360.0
11710-293	HIGH	False	True	False	360.0
11710-35	LOW	False	True	True	117.5
11710-35	MID	False	True	True	120.0
11710-35	HIGH	True	True	True	197.5
11710-279	LOW	False	True	False	175.0
11710-279	MID	False	True	False	300.0
11710-279	HIGH	False	True	False	360.0
11710-245	LOW	False	True	False	155.0
11710-245	MID	False	True	False	165.0
11710-245	HIGH	False	True	False	170.0
11710-37	LOW	False	True	False	225.0
11710-37	MID	False	True	False	225.0
11710-37	HIGH	False	True	False	225.0
11710-182	LOW	False	True	True	225.0
11710-182	MID	False	True	True	225.0
11710-182	HIGH	False	True	True	350.0
11710-41	LOW	False	True	True	350.0
11710-41	MID	False	True	True	350.0
11710-41	HIGH	False	True	True	350.0
11710-181	LOW	False	True	False	245.0
11710-181	MID	False	True	False	310.0
11710-181	HIGH	False	True	False	310.0
11710-296	LOW	False	True	False	110.0
11710-296	MID	False	True	False	110.0
11710-296	HIGH	False	True	False	140.0
11710-74	LOW	False	True	False	70.0
11710-74	MID	False	True	False	130.0
11710-74	HIGH	False	True	True	320.0
11710-29	LOW	False	True	False	75.0
11710-29	MID	False	True	False	95.0
11710-29	HIGH	False	True	False	165.0
11710-249	LOW	False	True	True	270.0
11710-249	MID	False	True	True	280.0
11710-249	HIGH	False	True	True	350.0
11710-5677	LOW	False	True	True	100.0
11710-5677	MID	False	True	True	335.0
11710-5677	HIGH	False	True	True	335.0
11710-222	LOW	False	True	True	65.0
11710-222	MID	False	True	True	65.0
11710-222	HIGH	False	True	True	65.0
11710-132	LOW	False	True	True	330.0
11710-132	MID	False	True	True	350.0
11710-132	HIGH	False	True	True	360.0
11710-436	LOW	False	True	False	280.0
11710-436	MID	False	True	False	280.0
11710-436	HIGH	False	True	True	320.0
11710-437	LOW	False	True	True	265.0
11710-437	MID	False	True	True	265.0
11710-437	HIGH	False	True	True	320.0
11710-287	LOW	False	True	False	145.0
11710-287	MID	False	True	False	145.0
11710-287	HIGH	False	True	False	190.0
11710-263	LOW	False	True	False	147.5
11710-263	MID	False	True	False	220.0
11710-263	HIGH	False	True	False	245.0
11710-5998	LOW	False	True	True	360.0
11710-5998	MID	False	True	True	360.0
11710-5998	HIGH	False	True	True	360.0
11710-107	LOW	False	True	False	160.0
11710-107	MID	False	True	False	230.0
11710-107	HIGH	False	True	False	330.0
11710-118	LOW	False	False	False	115.0
11710-118	MID	False	False	False	185.0
11710-118	HIGH	False	True	False	360.0
11710-93	LOW	True	True	True	210.0
11710-93	MID	True	True	True	252.5
11710-93	HIGH	True	True	True	335.0
11710-5670	LOW	False	True	False	360.0
11710-5670	MID	False	True	True	360.0
11710-5670	HIGH	False	True	True	360.0
11710-233	LOW	False	True	False	360.0
11710-233	MID	False	True	True	360.0
11710-233	HIGH	False	True	True	360.0
11710-117	LOW	False	True	False	55.0
11710-117	MID	False	True	False	220.0
11710-117	HIGH	False	True	False	340.0
11710-100	LOW	False	True	False	85.0
11710-100	MID	False	True	False	85.0
11710-100	HIGH	False	True	False	150.0
11710-258	LOW	False	True	False	360.0
11710-258	MID	False	True	False	360.0
11710-258	HIGH	False	True	True	360.0
11710-109	LOW	False	True	False	155.0
11710-109	MID	False	True	False	165.0
11710-109	HIGH	False	True	False	250.0
11710-211	LOW	False	True	False	360.0
11710-211	MID	False	True	False	360.0
11710-211	HIGH	False	True	False	360.0
11710-284	LOW	True	False	False	75.0
11710-284	MID	True	False	False	180.0
11710-284	HIGH	True	False	False	185.0
11710-5804	LOW	True	False	False	150.0
11710-5804	MID	True	False	False	150.0
11710-5804	HIGH	True	False	False	155.0
11710-5877	LOW	False	True	False	350.0
11710-5877	MID	False	True	False	350.0
11710-5877	HIGH	False	True	False	350.0
11710-101	LOW	True	False	False	155.0
11710-101	MID	True	True	False	155.0
11710-101	HIGH	True	True	False	325.0
11710-239	LOW	False	True	True	45.0
11710-239	MID	False	True	True	142.5
11710-239	HIGH	False	True	True	340.0
11710-235	LOW	False	True	True	175.0
11710-235	MID	False	True	True	180.0
11710-235	HIGH	False	True	True	205.0
11710-266	LOW	False	True	True	200.0
11710-266	MID	False	True	True	230.0
11710-266	HIGH	False	True	True	280.0
11710-8570	LOW	False	True	True	150.0
11710-8570	MID	False	True	True	155.0
11710-8570	HIGH	False	True	True	210.0
11710-8691	LOW	False	True	True	145.0
11710-8691	MID	False	True	True	145.0
11710-8691	HIGH	False	True	True	250.0
11710-8630	LOW	False	True	True	230.0
11710-8630	MID	False	True	True	230.0
11710-8630	HIGH	False	True	True	230.0
11710-9257	LOW	False	True	True	55.0
11710-9257	MID	False	True	True	215.0
11710-9257	HIGH	False	True	True	360.0
11710-7019	LOW	False	True	True	130.0
11710-7019	MID	False	True	True	130.0
11710-7019	HIGH	False	True	True	140.0
11710-8878	LOW	False	True	True	230.0
11710-8878	MID	False	True	True	340.0
11710-8878	HIGH	False	True	True	340.0
11710-9616	LOW	False	True	True	175.0
11710-9616	MID	False	True	True	287.5
11710-9616	HIGH	False	True	True	360.0
11710-46	LOW	False	True	True	125.0
11710-46	MID	False	True	True	130.0
11710-46	HIGH	False	True	True	145.0
11710-120	LOW	False	True	False	75.0
11710-120	MID	False	True	False	235.0
11710-120	HIGH	False	True	False	360.0
11710-95	LOW	False	True	False	185.0
11710-95	MID	False	True	False	185.0
11710-95	HIGH	False	True	False	335.0
11710-103	LOW	False	True	False	155.0
11710-103	MID	False	True	False	155.0
11710-103	HIGH	False	True	False	155.0
11710-192	LOW	False	False	False	15.0
11710-192	MID	False	True	False	110.0
11710-192	HIGH	False	True	False	110.0
11710-9055	LOW	False	False	False	0.0
11710-9055	MID	False	False	False	25.0
11710-9055	HIGH	False	True	False	95.0
11710-88	LOW	False	True	False	75.0
11710-88	MID	False	True	True	155.0
11710-88	HIGH	False	True	True	260.0
11710-6006	LOW	False	True	True	175.0
11710-6006	MID	False	True	True	190.0
11710-6006	HIGH	False	True	True	220.0
11710-6040	LOW	False	True	True	85.0
11710-6040	MID	False	True	True	100.0
11710-6040	HIGH	False	True	True	205.0
11710-295	LOW	False	True	True	180.0
11710-295	MID	False	True	True	180.0
11710-295	HIGH	False	True	True	230.0
11710-210	LOW	False	True	True	170.0
11710-210	MID	False	True	True	180.0
11710-210	HIGH	False	True	True	230.0
11680-5092	LOW	False	True	True	52.5
11680-5092	MID	False	True	True	70.0
11680-5092	HIGH	False	True	True	135.0
11680-4988	LOW	False	True	True	57.5
11680-4988	MID	False	True	True	137.5
11680-4988	HIGH	False	True	True	162.5
11710-6000	LOW	False	True	False	335.0
11710-6000	MID	False	True	False	345.0
11710-6000	HIGH	False	True	True	360.0
11710-6001	LOW	False	True	False	340.0
11710-6001	MID	False	True	False	350.0
11710-6001	HIGH	False	True	True	360.0
11680-3965	LOW	False	True	True	135.0
11680-3965	MID	False	True	True	160.0
11680-3965	HIGH	False	True	True	262.5
11680-3964	LOW	False	True	True	70.0
11680-3964	MID	False	True	True	145.0
11680-3964	HIGH	False	True	True	235.0
11710-6309	LOW	False	True	True	147.5
11710-6309	MID	False	True	True	147.5
11710-6309	HIGH	False	True	True	230.0
11710-6317	LOW	False	True	True	157.5
11710-6317	MID	False	True	True	235.0
11710-6317	HIGH	False	True	True	325.0
11710-6125	LOW	False	True	True	110.0
11710-6125	MID	False	True	True	110.0
11710-6125	HIGH	False	True	True	360.0
11710-6029	LOW	False	True	True	110.0
11710-6029	MID	False	True	True	165.0
11710-6029	HIGH	False	True	True	205.0
11710-6030	LOW	False	True	True	192.5
11710-6030	MID	False	True	True	257.5
11710-6030	HIGH	False	True	True	360.0
11710-92	LOW	False	True	True	112.5
11710-92	MID	False	True	True	125.0
11710-92	HIGH	False	True	True	345.0
11710-24	LOW	False	True	False	100.0
11710-24	MID	False	True	False	110.0
11710-24	HIGH	False	True	True	315.0
11710-31	LOW	False	True	False	70.0
11710-31	MID	False	True	False	95.0
11710-31	HIGH	False	True	False	280.0
11710-204	LOW	False	True	False	105.0
11710-204	MID	False	True	False	115.0
11710-204	HIGH	False	True	True	300.0
11710-8557	LOW	False	True	True	270.0
11710-8557	MID	False	True	True	350.0
11710-8557	HIGH	False	True	True	360.0
11710-8763	LOW	False	True	True	205.0
11710-8763	MID	False	True	True	220.0
11710-8763	HIGH	False	True	True	360.0
11710-152	LOW	False	True	False	130.0
11710-152	MID	False	True	False	130.0
11710-152	HIGH	False	True	False	135.0
11710-9421	LOW	False	True	True	80.0
11710-9421	MID	False	True	True	130.0
11710-9421	HIGH	False	True	True	350.0
11710-49	LOW	False	True	True	60.0
11710-49	MID	False	True	True	115.0
11710-49	HIGH	False	True	True	170.0
11710-43	LOW	False	True	True	190.0
11710-43	MID	False	True	True	255.0
11710-43	HIGH	False	True	True	260.0
11710-77	LOW	False	True	True	85.0
11710-77	MID	False	True	True	155.0
11710-77	HIGH	False	True	True	360.0
11710-58	LOW	False	True	True	70.0
11710-58	MID	False	True	True	185.0
